id,title,mean,rank,popularity,num_list_users,num_scoring_users
108174,Himitsu no Decoration,,,37759,265,49
108178,Maid Asobi,,,58178,89,28
108189,Saiin VR Control,,,56276,97,29
108190,Ashiasobi♥,,,35285,307,90
108197,Kaifuku Jutsushi no Yarinaoshi,6.04,,360,53606,19437
108201,Zutto Kitto,,,38950,246,71
108208,Akuma-chan wa Momoiro,6.19,,12330,1768,873
108209,Tengoku iki Tsuuka Ressha,,,40813,221,35
108210,Utsukushii Tamashii,,,51108,126,19
108211,Koe shika Mienai,,,48093,147,22
108212,Sutenaide My Hero,6.24,,11848,1859,709
108213,Fushidara na Hanatsumi Otoko,7.26,,8585,2772,1155
108218,Gekou Jikoku ni Yarimashita.,6.8,,28078,493,151
108221,Koisuru Akuma,6.75,,26424,553,133
108222,Koi no Mahou wa Jitsuryoku Koushi!?,,,55237,102,33
108237,Chicken Stalker,6.28,,23894,663,261
108244,Kataomoi Love Game,,,54066,108,20
108250,Class Officer Moe,,,44365,179,38
108260,Red Beryl ni Sayonara,7.08,,13513,1558,491
108278,Haitoku no Oyakodon: Inyoku ni Shizumu Mama to Imouto,,,62012,74,15
108287,SR na Kanojo,,,83026,16,4
108297,Kimi no Megane wa 1-man Volt!,,,64463,66,15
108301,"Imouto dakedo Oniichan, H Shiyo! H Shiyo! H Shiyou yo!",,,61851,75,20
108310,Motoyan Papa to Hitsuji-sensei,7.56,,7053,3504,1473
108311,Futanarist,,,53540,111,23
108312,My Sweet Mistress,6.37,,30653,415,142
108319,Juumin Zenin Ninshin Kibou!? Joshiryou Kanrinin,,,45980,165,35
108320,Paradise Game,,,73661,42,7
108321,Fushidara Share House,,,50334,131,23
108323,Mama-iro Kajitsu,,,44635,177,31
108329,Oh My Hero!,7.21,,10516,2160,968
108330,Oh-Mai Bunny,,,74852,39,9
108331,Koisuru Niwatori,,,59438,84,28
108333,Gekka no Soutou,6.32,,28258,487,230
108341,Sundome!! Milky Way,6.23,,3917,6648,1267
108343,Tensei Kenryokusha wa Motomeru ga Mama ni Ubau: Koushakuke ni Umarekawatta Ore no Fukushuu Monogatari,,,63331,70,6
108344,"Navi-Chara ni Tensei shite, Game Sekai wo Buchikowashitemita",,,63798,68,5
108346,Hajimete no,6.46,,25607,585,205
108350,Shoujo mo Shojo mo Shoujo no Uchi,,,53706,110,22
108351,Lolippoi no,6.63,,26592,546,122
108360,Free Kisses,6.91,,11242,1981,931
108364,Tensei Orc wa Himekishi wo Mamoritai: Risou to Genjitsu wa Chigau kedo Eroi Koto Bakari dakara Maa Ii ka?,,,63650,69,3
108366,"Isekai de Ore dake wa Slow Life de Harem wo Tsukurou: Yuusha Gonin ga Shoukan sare, Hitori dake wa Nonbiri Isekai Life",,,49676,136,6
108368,Afurete Shimau,6.53,,24467,637,294
108374,Hameai Pink,,,51039,127,44
108375,Himegoto Blue,,,49101,140,57
108384,Kyonyuu Reijou MC Gakuen: Sennou Harem Kyouka Keikaku,,,43240,191,35
108385,Oide yo! Mizuryuu Kei Land: Bitch to Sukebe na Parade Day,7.32,,18943,966,203
108399,"Tonikaku Raku ni Hajimeru Isekai Harem: Ore no Cheat Nouryoku wa ""Aisareru"" Koto!?",,,53179,113,6
108402,Imouto de Gomen ne♡,,,40541,225,86
108429,Hentai Play,,,49942,134,24
108449,Tenjou no Shita ni Koi,6.87,,21722,781,328
108453,Seirei Shoukan Jutsushi no Slow Life: Isekai de Honobono Ikiyou!?,,,55239,102,6
108454,Toromitsu Manin Apartment: Rinjin wa Joshidaisei OL Miboujin,,,53707,110,11
108455,Eden's Ritter: Inetsu no Seima Kishi Lucifer-hen,,,60992,78,10
108456,JK Bitch Nishizawa Shizuku no Enkou 100-manen Keikaku♪,,,49677,136,15
108465,Uchi no Kawaii Kawaii Wanko-chan,,,46821,158,60
108466,Tonari no Mako-chan,,,49609,137,33
108477,Dorei Harem Online,,,50729,129,7
108478,Boku to Elf Maid Shimai no Sanningurashi,,,51109,126,11
108479,Saimin Seishidou,7.24,,21266,808,222
108505,Kamitori Yawa,6.41,,31691,389,131
108514,My Little Maid,,,63333,70,20
108517,Eto Irokoi-zoushi,7.48,,17002,1133,479
108521,Ningyou,,,59855,82,22
108532,Rikugun Taii Akasaka Youko: Kutsujoku no Hentai Satsueikai,,,60993,78,8
108533,Lover's Brother,,,59050,85,12
108535,Wrestle Excellent,,,60245,81,6
108538,Hiryuu Koushu Yifan,,,62431,73,4
108547,"Muttsuri Onna Kishi, Akuma♂ni Tenseisu",,,59051,85,6
108559,Cool-maso♪: Shitsukete Oneechan,,,57924,90,11
108568,Umi to Futari no Enbun Noudo,6.71,,31732,388,186
108582,"Yowamushi Danshi, Renai Hajimemasu.",6.81,,11167,2000,996
108583,Shichakushitsu no Midara na Shinshi,6.46,,27717,507,236
108592,1/365 no Koibito,6.77,,22255,748,344
108593,Wagamama na Ane no Fujitsu na Kajitsu,,,56905,94,21
108601,Hatsukoi Counter Attack,6.29,,16914,1140,463
108611,Houkago Hachimitsu,6.88,,22014,763,319
108616,Ai to Makoto,6.71,,10428,2182,1072
108618,Drugless Sex,6.51,,14678,1396,610
108619,Gift,7.09,,23134,700,151
108620,Kawaii Senpai no Kaigoroshikata,6.09,,21158,814,349
108622,Nekodora,,,58652,87,34
108623,Natsuyasumi no Tomo,,,66571,60,16
108624,Muteki no Haramase Onaho Himekishidan,,,57597,91,9
108625,Kagai Jugyou: Shiritsu Hakurei Joshi Gakuen,,,59052,85,12
108629,Shinjuu BL,,,51257,125,24
108631,Kuchibiru Mellow,,,54662,105,17
108642,Remnant: Juujin Omegaverse,7.41,,10880,2070,742
108647,Hatsujou Switch Shinseki ○gakusei,,,46510,160,36
108654,Six Sex,,,34266,328,90
108655,Goodbye Harlequin,6.71,,12961,1657,721
108685,Koi wa Nanairo Shichihenge!?,7.1,,16122,1220,581
108686,Taikutsu na Joou,,,49610,137,38
108687,Papaa... Mou Yametee....: Manamusume e no Shitsuke wa Nikubou de,,,66406,61,6
108695,Mujintou ni Motteiku nara,6.58,,24735,625,292
108702,Hina wa Mitsu-iro no Koi ni Torawareru,6.64,,23563,679,338
108709,"Sono Futari, Enjouchuu ni Tsuki",,,43528,188,69
108714,Chimamire Tenshi,,,36844,279,56
108735,Ojousama wa Nigedashita dj - Reijou Nishizono Shizuka no Kareinaru Toubou,,,57136,93,18
108739,Chii Size,,,39598,237,69
108740,Sukizuki Machine Gun!,,,41913,207,38
108741,Oniichan Sonnani Short Pants Suki nano?,6.98,,29966,436,110
108742,Sennetsu,,,51258,125,32
108743,Chiisana Kimi to Boku no Yokubou,,,50065,133,37
108745,Doll no Yakata: Kairaku ni Ochiru Shoujo-tachi,6.7,,32268,376,126
108746,Gal Tomo♥Harem,7.12,,27054,529,195
108748,Kanojo ga Miteru Boku no Sex,,,45024,173,37
108749,"Ecchi, Hame, Zettai♥",,,35492,303,52
108750,Muttsuri Bitch,6.96,,24392,640,132
108751,Seishun Sex,,,44582,177,41
108755,Suiteki Shoujo,,,46450,161,39
108756,Suki na Hito ga Dekita!,,,39233,242,58
108757,Zenbu Ecchi na Hanashi,,,52355,118,21
108758,Ai ga Nakutemo Ecchi wa Dekiru!,6.8,,22496,734,243
108763,Akogare no Oneesan,6.08,,25587,586,267
108765,Loli Kyonyuu no Sato de Shinu made Shiboritorareru,,,53466,112,26
108767,UMA Report,,,40661,223,49
108775,Ane Hole: Oneesan no Chitsuana,,,51259,125,24
108776,Aoi Saezuri,6.61,,36340,288,116
108778,Hidoi Koto Shinaide,,,54067,108,28
108780,Erotic Training!: Pakopako Rankou Seikyoiku,6.82,,26325,557,190
108781,Koukan Jouken,,,40497,225,72
108783,Toro Lover♥,,,32426,372,87
108784,Kairaku Ningyou Ideology,,,49350,138,22
108785,Sakusei Carnival,,,35896,296,78
108788,Parallel World Kanojo,6.64,,30896,409,129
108790,Daichi ni Tadoritsuku made ni,,,44686,176,51
108793,Himitsu no☆Omorashism!,,,58282,88,18
108794,Inkou Liquid,,,55240,102,19
108800,Warui Otona ni Narimashite,6.73,,30433,422,181
108808,Wet on Wet,,,42128,204,69
108810,Himitsudere,7.2,,22747,721,213
108811,Himehajime,,,40814,221,67
108813,Gum-goshi no Kanshoku,,,40104,231,65
108814,Genkai Oppai,,,46628,159,23
108821,Mob-kei Danshi no Yuuutsu,6.32,,21657,785,336
108825,Ookami Papa wa Hitsujizura shite Yattekuru,7.34,,7893,3084,1471
108828,Shousetsuka no Shitsukekata,6.1,,15232,1328,526
108839,10 kara Hajimeru Loli Bitch,7.09,,15814,1255,426
108840,Koi Sasayaite...,,,37401,270,72
108841,Sex Girl Friends,,,40815,221,30
108842,Momoiro School: ToroPuru Namahame Jugyouchuu,,,57137,93,13
108843,Dakishimetai.,,,45389,170,50
108844,Seifuku no mama Aishinasai!,6.73,,30486,420,129
108845,Ima kara Kanojo ga Netoraremasu,,,34013,333,100
108846,Car Life♥Car Sex,,,39709,236,57
108847,Oppai no Yure ni Gochuui Kudasai,,,47321,153,71
108850,Cendrillon,,,78734,29,9
108852,Gekkou-zaka no Hanayashiki,,,53011,114,51
108855,Takaga Fukuen,6.58,,29705,443,200
108859,Heartless,7.04,,7319,3362,1340
108863,Gakusei Papa to Oishii Otoko,,,41627,210,65
108864,"Zenryaku, Love Hotel yori",,,50576,130,51
108874,Adolescence,,,43757,186,50
108875,Shigatsu no Me,,,66572,60,15
108881,Beast Tamer,,,58653,87,13
108889,Oppai-chan to Chippai-chan ga Irekawaru Hanashi,,,38718,250,89
108890,Negoya-kun no Renai Kansatsu,,,62741,72,22
108891,Hamatta Ore ga Warui no ka!?,,,52035,120,6
108895,Kurui Naku no wa Boku no Ban ;β,7.1,,14625,1402,534
108908,Girl Sex Friend,,,42682,198,61
108909,Imitation Gold,,,78735,29,5
108912,Shiragasane,7.16,,18247,1024,451
108921,Unmei ja Nai Hito,6.8,,15530,1291,566
108924,Shimai Seikou Inshuu,,,54068,108,21
108925,Imouto Concerto,,,38190,258,92
108926,Oshioki Suru yo,,,43197,192,58
108927,Houkago Chikan Club,,,49351,138,38
108928,Juumin yo Koigokoro wo Idake,,,37594,267,45
108929,Kanojo-tachi wa Abakareta,,,46451,161,34
108930,Honeypot,,,52280,119,21
108931,Akasaretai Hito,,,50730,129,24
108933,Tadashii Majutsu no Asobikata: Billiards-hen,,,40498,225,66
108934,Used to Be a Child,,,57925,90,19
108962,Smell Fetish,6.59,,25517,589,245
108977,Oyatsu no Jikan,,,44474,178,52
108978,Tsurimesu,6.65,,23484,683,184
108979,Torokeru Otome,,,48816,142,23
108980,MM Materials,,,48817,142,27
108981,White List,,,52594,117,23
108982,Black List,,,48280,146,33
108983,Kobetsu Ecchi Shidoujuku,,,41478,212,40
108984,Miko-teki Renai no Susume,,,54458,106,20
108988,Houkago Milk Latte,,,40460,226,62
108989,Batsu Game de Yankee Onna ni Kokuttemita,7.11,,13415,1574,482
109000,Iya yo Iya yo mo?,6.18,,17690,1074,425
109001,On Doorstep,7.67,,3450,7580,3644
109004,Ookami wo Karu Housoku,7.29,,18774,977,337
109009,Netsuai,,,38191,258,84
109012,Hidoku Shinaide dj - Kimi de Hitori Asobi,,,61123,77,26
109013,Kimi no Yume wo Miteiru,7.55,,13403,1575,666
109017,Jimiko Catalog,,,42329,202,54
109018,Shimaware Otome,,,56277,97,25
109028,Vocation,,,41596,211,75
109035,Virgin Pink x Scandal,6.5,,24987,612,217
109036,Momo,6.5,,37197,273,111
109051,Nyaa to Naku kara Aishite yo,6.58,,19694,912,346
109078,E.R.I.N.A.,6.58,,20896,829,328
109082,Chiisana Kimi dakara...,,,40355,227,88
109093,Kamisama x Oresama x Oyome-sama,7.03,,18586,993,432
109094,Koakuma wa Ore no Iinari,6.12,,20860,831,315
109099,Onna Kyoushi ni Tsugu,6.23,,23857,664,177
109102,Sugoi Hitozuma,,,55842,99,20
109110,"Karasu to Kuma, Soshite Sakana.",,,52926,115,16
109119,"Kashikomarimashita, Destiny: Answer",8.24,,7696,3167,1588
109128,Momo to Manji,7.5,,15278,1322,303
109129,Lovely Play,6.34,,33365,348,117
109131,Mimi no Nagai Ane no Hou.,,,54950,104,18
109132,Igarashi Yuzuha Choukyou Nisshi,,,47162,155,36
109141,Change World,7.43,,9002,2622,1169
109144,Hanarai,6.72,,37131,274,130
109146,Kawaii Obaka-kun,6.74,,10785,2092,915
109152,Boku wa Kimi no Iinari,6.56,,19678,913,379
109157,Motto Hanashi wo Shitai no dakedo.,6.8,,26214,561,237
109169,Koi wa Etude!,6.91,,15718,1267,595
109173,"Elf Oujo ni Niramare nagara, Ore no Orc-bou de Haramasex!",,,52671,116,14
109174,"Ieyasu, Koi no Jin! Tsubaki-hime to Tsukiyama-dono to Onna Joushu Okocha",,,68987,54,6
109175,Kuchidome no Gohoubi wa Dansou Otome to Ichaero desu!,,,38783,249,41
109179,Kimi to Koi ni Ochitenakereba,6.91,,24401,639,231
109186,Bitch na Ano Ko no Iutoori!,6.91,,30294,426,118
109187,Hatsukoi no Tonari,7.1,,14560,1409,644
109188,Tonari no Yarou ga Konomi na Ken,6.74,,27527,514,211
109190,Furyou Kareshi no Renai Jouken,,,68988,54,5
109191,Kizutsukenaide ne,6.64,,21577,790,330
109192,Konna Karada ni Dare ga Shita,,,70634,50,5
109193,"Sono Koi, Seiritsu Naru ka",,,37079,275,88
109194,Double Section,6.75,,30721,413,159
109195,"Kawaii Hana ni wa,",,,75952,36,4
109197,Kawaikute Shikatanai,,,75213,38,5
109198,Zenbu Marugoto Omae ga Warui,,,57495,92,4
109202,Minna Haramase♪ Joshikou Shuugakuryokou,,,56805,95,13
109219,Tsukaretemasen Tsukaretemasu!,6.47,,32288,375,129
109239,Tensei Kizoku no Ganbarisuginai Harem Life: Sekkaku Atotsugi de wa Nai Kizoku no Rokudan ni Tensei shita n dakara Nonbiri Isekai Slow Life wo Okurou!,,,37695,266,16
109240,Isekai no Wakakoushaku-sama to Amayakashi Jouzu na Sannin no Ane Maid!,,,58655,87,4
109248,Next Door Honey,,,46879,157,46
109270,Iinchou wa Supponpon,5.95,,32848,361,130
109271,Juukan Kyoushitsu,6.46,,31990,382,150
109275,Honjitsu wa Ohigara mo Yoku,6.92,,19671,914,415
109301,Koi-iro Rain,6.68,,26593,546,244
109304,Hajirai Toilet,,,56806,95,20
109315,Classmate no Majime Iinchou wa Kakure Kuro Gal,6.54,,24430,638,169
109322,"Nee, ...Shiyo♥",7.22,,12058,1822,501
109364,Kizudarake no Hakoniwa,6.53,,13792,1518,703
109383,JS Kouminkan,,,44273,180,47
109387,Ookami-san to Eroi Koto,6.28,,18485,1001,430
109391,Ekichika Mahoutsukai-tsuki Ikkodate,6.53,,21160,814,296
109408,Ishuzoku Reviewers,7.54,,1245,18879,4972
109432,Nakai-kun-tachi no Himegoto,,,52281,119,17
109433,Gun & Heaven,6.79,,31118,403,183
109444,Mahou Shoujo Angel Lips,,,51954,121,9
109445,Branford Klose: Akuryou Taiji wa Yuuryou nite,,,65875,62,4
109446,Imouto Summer Days Bangai-hen: Himitsu no Yuuenchi Nikki,,,66574,60,7
109447,Pinkberry★Channel,6.7,,21925,768,261
109448,Premium Lingerie Trap,6.68,,30654,415,130
109452,Mesuiki: Hame Trip,6.75,,25057,609,166
109453,Honjitsu no Nikudorei Choukyou,,,62870,71,28
109454,Iinchou ga Anna Koto ya Konna Koto wo Shiteiru no wo Minna wa Shiranai,,,60634,79,32
109462,Uchuu Kaizoku Yurika & Kyouko,,,64321,67,5
109463,Sengoku Senki: Fuurin Kazan,,,66575,60,6
109464,Isekai Majutsushi no Harem Kaitakuki,,,47213,154,14
109472,Shitsuji Kanzaki no Yuuutsu,6.09,,23858,664,243
109474,Hana to Ikkun,6.99,,17345,1103,533
109478,Dekiai Itokon!,,,37329,271,96
109483,Kiss mo Dekinakatta,6.78,,21276,807,339
109491,Onnanoko Party.,6.99,,14244,1451,422
109492,Tsuki to Taiyou,7.44,,16945,1137,508
109500,Saimin Gakuen 3-nensei,,,58656,87,11
109501,Inran de Seijun,,,54951,104,23
109503,"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu...",,,43954,184,27
109506,"Animator, Iede Shoujo wo Hirou.",,,61854,75,17
109530,Ketsuekigatabetsu Ecchi no Setsumeisho,,,46253,162,35
109547,Koi da Ai da wa Sateoite,7.29,,9867,2334,1156
109551,Senpai Dakkan,,,42294,202,79
109553,Baku Ane!! Otouto Ippai Shibocchau zo!,6.96,,23251,694,113
109554,Oujo & Onna Kishi W Do Gehin Roshutsu: Chijoku no Misemono Dorei,,,39846,234,35
109568,Kabeana Money Hole,6.41,,22185,752,319
109584,Atashi no Senpai,5.84,,22290,747,271
109594,Aikyou no Aru Imouto,,,55242,102,29
109595,Chuuken Boukensha to Toshi no Sa Party no Goku Shiawase na Harem,,,51497,124,9
109596,Okasare Jouzu no Kawai-san,,,62743,72,7
109599,Otameshi Delivery Lover,6.82,,15833,1253,569
109605,Himitsu Club,,,58907,86,27
109607,Mamakan,,,76317,35,12
109613,Heroine Mama,,,53541,111,38
109624,Seiteki Shikou Izonkei Danshi,,,81022,23,2
109626,"Sorosoro, Sayonara.",,,35925,295,61
109636,Kuro ka Shiro ka,7.37,,11270,1976,510
109642,Shinyuu tte Soko made Shinakucha Ikenai no?,6.98,,18972,964,518
109649,"Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat",5.8,,2052,12409,3288
109654,Elite Ω wa Yoru ni Oborete,6.79,,25313,597,143
109655,Bokura no Koi wo Kimi wa Shiranai,,,35688,299,76
109656,Ura no Oshigoto,,,58908,86,30
109677,Hello Morning Star,6.87,,14319,1443,456
109680,Zatsuon,6.67,,18203,1027,231
109697,Another Wife,6.68,,19722,910,224
109705,Tomodachi wo Kudoku Houhou,,,71218,49,5
109706,Koibito wo Kudoku Houhou,,,74030,41,5
109710,Osananajimi ga Boku no Chin○ Neratteru.,,,35897,296,84
109714,Kentauros wa Hitori ja Dekinai,,,46629,159,42
109716,Angelical Pendulum Gaiden: Tenshi Maid to Gogo no Ocha wo,,,65346,64,15
109717,Electro Wizard,,,70231,51,13
109718,Camellia,,,49276,139,35
109757,Futsuu no Kankei,,,54664,105,37
109760,Red x F x Hood,,,56907,94,20
109761,Houkago Hoken Taiiku,,,46630,159,51
109762,Okashi no Ie,,,52928,115,27
109802,Shinmai Heishi kara Kinpatsu Do S Onna Joukan no Omocha ni Rank Up,,,51042,127,9
109807,Kuroneko Kareshi no Arukikata,7.39,,18055,1042,418
109816,Zhen,7.1,,17560,1084,466
109821,Junai Caricature,6.41,,25720,580,273
109822,Ponpon Attamete,,,58910,86,34
109827,Bokura ga Tsugai ni Naru made,6.12,,14303,1445,665
109828,Youchi na Koi wo Doushiyou,6.68,,22150,754,272
109840,Peter Grill to Kenja no Jikan,6.33,,2166,11740,2851
109842,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru: The Comic,6.48,,19081,955,247
109853,Taikou Re:Shiden,,,64806,65,6
109854,Shokei-hime Liselotte,,,62013,74,8
109855,"Mamono Friends: Ougon Ryuu, Kraken, Unicorn, Kobold, Basilicock",,,53542,111,9
109864,Scandal,,,32022,382,80
109873,Ochiru Toki wa Mesu no Kao,,,74592,40,7
109882,"Kiyou na Yubisaki, Bukiyou na Tsumasaki",7.57,,12852,1677,811
109896,Kamisama no Omiki,,,61406,76,26
109897,Yoidore Koi wo Sezu,7.49,,11101,2013,967
109918,Juvenile Pornography,6.78,,18073,1040,424
109932,Elf tte Iu no wa!,,,61124,77,31
109949,Oneesan ni Katemasen,,,43955,184,53
109961,Non-Human Life,6.81,,25796,578,128
109967,Prize A Sex,,,49277,139,27
109969,Namae mo Shiranai Machiawase,6.96,,13117,1627,788
109972,Gokeiyaku Douzo!,,,41628,210,70
109973,Monster Musume ga Tsudou Ishuzoku Gakuen e Youkoso!,,,49678,136,23
109974,Orc no Tame no Onna Kishi Taisaku Manual,,,62438,73,22
109975,Kimagure na Jaguar,7.06,,31101,404,120
109978,Tsuyahada Lovers,6.37,,29797,441,169
109979,Suki de Gomen.,6.97,,11153,2002,545
109990,Neko wo Kau,,,62873,71,42
109991,Oyoganai Futari,6.62,,35898,296,150
109992,Shio-chan wa Itsumodoori,,,39930,233,85
109997,Zettai Junshu☆Nyu~ Kozukuri World,,,53543,111,19
109998,Itoko Ane no Sekirara na Himitsu,,,65347,64,5
109999,Kunoichi Ayame,,,68989,54,6
110000,Shiritsu Tantei Mahina,,,64471,66,8
110007,Himitsu no Love Sensation,6.84,,27596,511,220
110022,Hajirai no Puffy Nipple,,,41914,207,49
110033,"Watashi, Kimi yori Daibu Toshiue yo?",,,44475,178,58
110034,Seifuku Otome Sou,,,55843,99,22
110042,Prime Time,,,60247,81,36
110043,Oshama na Yousei,6.57,,25301,598,172
110047,Muryou Chikentai Sujika Honkaku Kadou,,,45073,173,31
110070,Toshishita Danshi wa Mate ga Dekinai,,,56809,95,31
110084,Kyonyuu Kazoku Saimin,,,36846,279,40
110095,Midara na Hina wa Haru wo Uru,6.45,,18405,1009,467
110096,Zashiki Warashi ga Deteiku Sou desu,,,57600,91,16
110097,Baka ni Koi toka Shoujiki Muri ja ne?,6.64,,19926,894,354
110106,Imouto Nikki,,,64808,65,23
110126,Soredemo Suki desu Kasahara-san,6.76,,16653,1167,477
110144,Principle,6.88,,14774,1383,633
110150,Awa ni mo Narenai Koi naraba,6.55,,31431,396,123
110172,Ijiwaru shinaide Dakishimete,6.59,,18253,1023,423
110174,Kuruizuma,,,37854,263,14
110180,Hamekoi.,,,36743,281,22
110202,Hajimete wa Midara na Kimi no Karada de,,,40461,226,30
110203,Loli Succubus wo Onaho Kawari ni Suru Hon,,,76783,34,6
110205,Ippai Itte ne♪ Yuusha-sama,7.21,,27070,528,157
110207,Dareka no Tsuma to,,,39931,233,14
110209,JK Sakura-chan no Enmusubi,,,77978,31,10
110212,Iyarashi Hazukashi.,,,39710,236,33
110213,Tanetsuke Saretai Onna-tachi,,,48691,143,17
110214,Hatsujou Musume wa Bousouchuu.,,,50066,133,10
110216,"Sekkaku Cheat wo Moratte Isekai ni Teni shita n dakara, Suki na You ni Ikitemitai",6.72,,16414,1190,138
110238,Maji de Watashi ni Koi Shinasai! S: Adult Edition - Shin Heroine-hen,,,75678,37,8
110239,Maji de Watashi ni Koi Shinasai! S: Adult Edition - Shodai Heroine-hen,,,75679,37,8
110241,BL Scramble,,,78300,30,3
110248,Hebereke,,,53181,113,36
110252,Touchuukasou,6.99,,19376,933,306
110259,Retsujou Love Cross,6.75,,19326,937,407
110277,Mankai Kanojo,,,40139,230,32
110278,Crystal Days,,,58657,87,9
110279,Boku no Kioku wa Kimi no Naka,,,46995,156,14
110280,Tawawa Koboreru.,,,31870,385,25
110281,Iyasare Pai ni Tsutsumarete,,,41070,218,17
110282,Kurofune Raishuu Girl!,,,39932,233,43
110283,Atsumu-jima no Megami-sama,,,43489,189,20
110294,Onna Shunin Kishi Mieko,5.55,,11079,2019,414
110296,Sanchoku♥Hounyuu Musume,,,44687,176,14
110297,Sofure Buka!,6.95,,14670,1397,606
110298,Hoshigari Oneesan,,,36341,288,17
110304,Bitch ni Majikoi!,,,67751,57,5
110308,Kareshi nante Iranai kedo Ecchi ga Shitai!,,,53545,111,13
110309,Idol no Tamago wa Benkyouchuu,,,46452,161,15
110310,Girigiri Junai Hakusho (Kari),,,48889,141,11
110315,Nisekon!,,,42129,204,16
110322,Hoshigari Kanojo,,,36025,293,82
110324,Kenken Gogo!,6.64,,15335,1314,705
110325,Zettai Fukujuu Saimin App: Akogare no Senpai wa Boku no Ayatsuri Ningyou,,,55846,99,16
110326,Rinjin ni Kowasareteiku Ore no Tsuma,,,55533,101,12
110328,Oneesan no Junai Karte,,,37533,268,50
110334,Galpa!,6.75,,25906,573,178
110359,Boku no Omawari-san,8.07,,4912,5276,2294
110366,Do S na Sparta Kyonyuu Onna Kyoushi wo Kyokon de Do M na Haramase Onaho ni Shita Gakuen Seikatsu Nisshi,,,54953,104,14
110368,Motoyuusha wa Loli Elf Mura wo Harem ni Dekimashita!,,,50818,128,10
110369,Kiniro Ookami na Imouto to Shinkon Slow Life,,,60636,79,9
110370,Succubus Stayed Life: Gendai Inma to no Dousei Jijou,,,29497,449,88
110372,Youchienji no Chicchana Okuchi wa Neratta Emono wo Nogasanai.,,,53012,114,39
110373,Tiny Evil,7.43,,6249,4029,1546
110381,Saikyou Cheat Majutsushi no Isekai Harem,,,46191,163,6
110383,Houjou no Reizoku Elf,6.86,,13899,1502,473
110386,Shaving,,,38747,249,65
110395,Mushi Asobi,,,75680,37,12
110422,Step Wise Step,,,58912,86,18
110440,Nyuuwaku Pororism,,,68163,56,5
110459,Karasu no Negura,,,79174,28,10
110461,Kodoku na Bitch: Sekai Fuuzoku no Monster Musume to Elf to Maouae,,,52929,115,7
110463,Elf no Mahou Kenshi ni Tensei shita Ore no Musou Harem Route,,,48890,141,10
110466,Kimusume.,,,43529,188,12
110472,Bitch Gal Pakohamex,6.51,,21926,768,171
110473,Switch,,,51564,123,48
110474,Mirai ni Nani ga Attemo,,,59442,84,18
110502,Young Good Boyfriend,7.25,,23564,679,289
110516,Primal,7.39,,19151,950,337
110527,Mukatsuku Douryou to Sex Friend ni Narimashita,6.46,,15067,1346,497
110528,"Sensei,",,,53470,112,34
110529,Video Syndrome,,,69413,53,14
110531,Motto Watashi wo Mite Hoshii! Shinro ni Tsuite Kangaetemita-hen,,,77979,31,6
110532,Girl♥Next♥Door☆,,,64474,66,20
110533,Atari Dokoro,,,58658,87,16
110541,Chuu kurai ga Suki♡,6.88,,27238,523,166
110549,Otona ni Naru Kusuri,,,65876,62,15
